Ano,Trimestre,Data do Anuncio,Empresa alvo do investimento,Empresa(s) investidora(s),Real (em milhoes),Dolar (em milhoes),Valor Informado,Municipio,Regiao,Descricao do investimento,CNAE Empresa alvo do investimento,CNAE Empresa(s) investidora(s),Tipo Investimento,Periodo
2016,4,05/11/2016,Kalunga,Kalunga Comercio e Industria Grafica,NA,NA,Nao,Santa Barbara d'Oeste,RA Campinas,"Abertura loja de produtos de papelaria, escritorio e informatica no Tivoli Shopping","4761-0 - Comercio varejista de livros, jornais, revistas e papelaria","4647-8 - Comercio atacadista de artigos de escritorio e de papelaria; livros, jornais e outras publicacoes",Implantacao,2016 - 2017
2016,4,16/12/2016,Drogaria Sao Vicente,"Cavicchiolli, Silveira & Cia.",NA,NA,Nao,Santa Barbara d'Oeste,RA Campinas,Reinauguracao drogaria com venda de medicamentos e perfumaria,4771-7 - Comercio varejista de produtos farmaceuticos para uso humano e veterinario,4771-7 - Comercio varejista de produtos farmaceuticos para uso humano e veterinario,Ampliacao/Modernizacao,2016 - 2016
2016,4,12/11/2016,Associacao Cultural Educacional Social e Assistencial Capuava - Acesa,Associacao Cultural Educacional Social e Assistencial Capuava,NA,NA,Nao,Valinhos,RA Campinas,Implantacao loja oficial da entidade filantropica no Shopping Valinhos,4789-0 - Comercio varejista de outros produtos novos nao especificados anteriormente,8800-6 - Servicos de assistencia social sem alojamento,Implantacao,2016 - 2016
2016,4,25/11/2016,Folk Valley,Fv Entretenimento,NA,NA,Nao,Valinhos,RA Campinas,Inauguracao casa de shows no formato sunset,"9003-5 - Gestao de espacos para artes cenicas, espetaculos e outras atividades artisticas",9329-8 - Atividades de recreacao e lazer nao especificadas anteriormente,Implantacao,2016 - 2016
2016,4,25/11/2016,Hopi Hari,Hopi Hari,NA,NA,Nao,Vinhedo,RA Campinas,Instalacao equipamento da montanha-russa 10-Inversion Roller Coaster,9321-2 - Parques de diversao e parques tematicos,9321-2 - Parques de diversao e parques tematicos,Ampliacao/Modernizacao,2017 - 2017
2016,4,22/11/2016,Saab e Embraer Defesa & Seguranca,"Embraer / Saab do Brasil Representacao, Servicos e Comercio de Produtos de Defesa, Transporte e Sistemas de Tecnologia",NA,NA,Nao,Gaviao Peixoto,RA Central,Inauguracao centro  de Projetos e Desenvolvimento do caca Gripen,3041-5 - Fabricacao de aeronaves,"3041-5 - Fabricacao de aeronaves / 7490-1 - Atividades profissionais, cientificas e tecnicas nao especificadas anteriormente",Implantacao,2015 - 2016
2016,4,20/12/2016,Moveis Casa Verde,Mercantil de Moveis Casa Verde,NA,NA,Nao,Franca,RA Franca,Reinauguracao loja de moveis planejados tipo outlet,"4754-7 - Comercio varejista especializado de moveis, colchoaria e artigos de iluminacao","4754-7 - Comercio varejista especializado de moveis, colchoaria e artigos de iluminacao",Ampliacao,2016 - 2016
2016,4,09/12/2016,Klabin,Klabin,NA,NA,Nao,Angatuba,RA Itapeva,Construcao caldeira de biomassa de eucalipto,1710-9 - Fabricacao de celulose e outras pastas para a fabricacao de papel,1710-9 - Fabricacao de celulose e outras pastas para a fabricacao de papel,Ampliacao,2016 - 2017
2016,4,17/10/2016,Sasazaki,Sasazaki Industria e Comercio,1,0.31,Sim,Marilia,RA Marilia,Aquisicao maquina(s) para fabrica de esquadrias metalicas,2512-8 - Fabricacao de esquadrias de metal,2512-8 - Fabricacao de esquadrias de metal,Ampliacao/Modernizacao,2016 - 2016
2016,4,09/10/2016,Grupo View Tech,View Tech Engenharia de Automacao,0.7,0.22,Sim,Marilia,RA Marilia,Inauguracao loja de materiais eletricos industriais e fornecimento de solucoes para automatizacao e montagens de paineis eletricos e de comando.,4742-3 - Comercio varejista de material eletrico,2731-7 - Fabricacao de aparelhos e equipamentos para distribuicao e controle de energia eletrica,Implantacao,2016 - 2016
2016,4,07/12/2016,Nestle,Nestle Brasil,240,71.6,Sim,Ribeirao Preto,RA Ribeirao Preto,Inauguracao fabrica de producao de racao umida para caes e gatos,1066-0 - Fabricacao de alimentos para animais,1099-6 - Fabricacao de produtos alimenticios nao especificados anteriormente,Implantacao,2016 - 2016
2016,4,28/12/2016,GasBrasiliano,GasBrasiliano Distribuidora,1.8,0.54,Sim,Ribeirao Preto,RA Ribeirao Preto,Ampliacao rede de distribuicao de gas natural canalizado em 4km,3520-4 - Producao de gas; processamento de gas natural; distribuicao de combustiveis gasosos por redes urbanas,3520-4 - Producao de gas; processamento de gas natural; distribuicao de combustiveis gasosos por redes urbanas,Ampliacao,2016 - 2017
2016,4,24/10/2016,Telhanorte,Saint-Gobain do Brasil Produtos Industriais e para Construcao,25,7.85,Sim,Ribeirao Preto,RA Ribeirao Preto,Inauguracao loja de materiais de construcao,"4744-0 - Comercio varejista de ferragens, madeira e materiais de construcao","2330-3 - Fabricacao de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",Implantacao,2016 - 2016
2016,4,23/11/2016,AdopTI,Renee  Maximo de Souza Informatica,3,0.9,Sim,Ribeirao Preto,RA Ribeirao Preto,Modernizacao centro de excelencia SAP da empresa de servicos integrados de gestao de TI,"6209-1 - Suporte tecnico, manutencao e outros servicos em tecnologia da informacao","6209-1 - Suporte tecnico, manutencao e outros servicos em tecnologia da informacao",Ampliacao/Modernizacao,2016 - 2016
2016,4,06/10/2016,Escola Concept,SEB Sistema Educacional Brasileiro,NA,NA,Nao,Ribeirao Preto,RA Ribeirao Preto,Instalacao escola de ensino fundamental e medio,8520-1 - Ensino medio,8520-1 - Ensino medio,Implantacao,2015 - 2016
2016,4,08/12/2016,Assai Atacadista,Companhia Brasileira de Distribuicao,65,19.39,Sim,Diversos municipios-RGSantos,RA Santos,"Inauguracao atacadista de mercearia, alimentos, pereciveis, bazar, embalagens, higiene, bebidas e limpeza na Baixada Santista","4691-5 - Comercio atacadista de mercadorias em geral, com predominancia de produtos alimenticios","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,2016 - 2016
2016,4,07/12/2016,Vero Triciclos,Vero Comercial,0.5,0.15,Sim,Guaruja,RA Santos,"Inauguracao concessionaria de triciclos, tuk-tuks da marca Motocar",4763-6 - Comercio varejista de artigos recreativos e esportivos,4763-6 - Comercio varejista de artigos recreativos e esportivos,Implantacao,2016 - 2016
2016,4,17/11/2016,Decathlon,Decathlon,NA,NA,Nao,Praia Grande,RA Santos,"Reinauguracao loja  de artigos esportivos, calcados, vestuario e acessorios no Litoral Plaza Shopping",4763-6 - Comercio varejista de artigos recreativos e esportivos,4763-6 - Comercio varejista de artigos recreativos e esportivos,Ampliacao/Modernizacao,2015 - 2016
2016,4,28/11/2016,Companhia Piratininga de Forca e Luz - CPFL,Companhia Piratininga de Forca e Luz,7.4,2.21,Sim,Santos,RA Santos,"Ampliacao rede eletrica secundaria e primaria, substituicao de equipamentos, readequacao de subestacoes",3514-0 - Distribuicao de energia eletrica,3514-0 - Distribuicao de energia eletrica,Ampliacao/Modernizacao,2016 - 2016
2016,4,26/10/2016,Pizza Hut,Pizza Hut Santos,1.3,0.41,Sim,Santos,RA Santos,Abertura pizzaria com foco no servico de delivery,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,2016 - 2016
2016,4,09/10/2016,"Associacao Brasileira de Familiares, Amigos e Portadores de Transtornos Afetivos - Abrata","Associacao Brasileira de Familiares, Amigos e Portadores de Transtornos Afetivos",0,0,Sim,Santos,RA Santos,Abertura espaco de assistencia terapeutica,"8720-4 - Atividades de assistencia psicossocial e a saude a portadores de disturbios psiquicos, deficiencia mental e dependencia quimica",9430-8 - Atividades de associacoes de defesa de direitos sociais,Ampliacao,2016 - 2016
2016,4,16/11/2016,Lojas Cem,Lojas Cem,NA,NA,Nao,Jose Bonifacio,RA Sao Jose do Rio Preto,"Inauguracao loja  de moveis, eletrodomesticos, informatica, celulares e utilidades domesticas",4753-9 - Comercio varejista especializado de eletrodomesticos e equipamentos de audio e video,4753-9 - Comercio varejista especializado de eletrodomesticos e equipamentos de audio e video,Implantacao,2016 - 2016
